lead_id,created_at,demo_scheduled_at,delay_hours,priority,parent_timezone,rep_assigned,rep_shift,follow_up_attempts,demo_joined,demo_completed,converted,action
L101444,2026-06-21 18:30:00,2026-06-26 20:04:00,121.56666666666666,HIGH,America/New_York,AD-03,US_SHIFT,3,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L100035,2026-06-30 02:36:00,2026-07-05 04:08:00,121.53333333333333,HIGH,Asia/Kolkata,AD-05,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L104539,2026-07-01 07:37:00,2026-07-06 09:08:00,121.51666666666667,HIGH,America/New_York,AD-04,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L102148,2026-06-20 11:33:00,2026-06-25 13:02:00,121.48333333333333,HIGH,Australia/Sydney,AD-02,US_SHIFT,5,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L100014,2026-07-09 19:14:00,2026-07-14 20:33:00,121.31666666666666,HIGH,America/New_York,AD-06,IST_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103369,2026-06-03 12:38:00,2026-06-08 13:56:00,121.3,HIGH,Europe/London,AD-12,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L101359,2026-07-25 19:06:00,2026-07-30 20:24:00,121.3,HIGH,Europe/London,AD-02,US_SHIFT,6,Y,N,N,Attempt to reschedule demo within 48h or escalate
L104445,2026-07-02 16:50:00,2026-07-07 18:04:00,121.23333333333333,HIGH,Asia/Riyadh,AD-12,US_SHIFT,7,N,N,N,Attempt to reschedule demo within 48h or escalate
L102349,2026-07-06 11:23:00,2026-07-11 12:32:00,121.15,HIGH,America/New_York,AD-12,US_SHIFT,0,N,N,N,Attempt to reschedule demo within 48h or escalate
L101923,2026-06-08 06:10:00,2026-06-13 07:15:00,121.08333333333333,HIGH,Asia/Kolkata,AD-07,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L104973,2026-07-29 00:38:00,2026-08-03 01:33:00,120.91666666666667,HIGH,America/New_York,AD-01,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L104902,2026-06-09 15:51:00,2026-06-14 16:45:00,120.9,HIGH,Asia/Dubai,AD-04,US_SHIFT,4,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101800,2026-07-09 07:01:00,2026-07-14 07:52:00,120.85,HIGH,Asia/Riyadh,AD-01,US_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L102107,2026-06-15 06:27:00,2026-06-20 07:06:00,120.65,HIGH,America/New_York,AD-07,IST_SHIFT,5,N,N,N,Attempt to reschedule demo within 48h or escalate
L101078,2026-06-10 02:30:00,2026-06-15 02:55:00,120.41666666666667,HIGH,Asia/Dubai,AD-05,IST_SHIFT,0,N,N,N,Attempt to reschedule demo within 48h or escalate
L101593,2026-06-15 07:39:00,2026-06-20 08:03:00,120.4,HIGH,Asia/Kolkata,AD-02,US_SHIFT,2,Y,N,N,Attempt to reschedule demo within 48h or escalate
L102125,2026-07-19 14:43:00,2026-07-24 14:55:00,120.2,HIGH,Asia/Dubai,AD-06,IST_SHIFT,4,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101693,2026-07-17 14:09:00,2026-07-22 14:20:00,120.18333333333334,HIGH,Asia/Kolkata,AD-03,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L104678,2026-06-07 03:57:00,2026-06-12 04:02:00,120.08333333333333,HIGH,Asia/Riyadh,AD-01,US_SHIFT,5,N,N,N,Attempt to reschedule demo within 48h or escalate
L101649,2026-06-19 10:39:00,2026-06-24 10:30:00,119.85,HIGH,Asia/Dubai,AD-08,IST_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104142,2026-07-01 16:43:00,2026-07-06 16:32:00,119.81666666666666,HIGH,Asia/Ho_Chi_Minh,AD-08,IST_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L103143,2026-06-18 00:49:00,2026-06-23 00:36:00,119.78333333333333,HIGH,Asia/Riyadh,AD-01,US_SHIFT,6,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101535,2026-06-27 10:07:00,2026-07-02 09:53:00,119.76666666666667,HIGH,Australia/Sydney,AD-09,IST_SHIFT,3,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L100997,2026-06-22 17:39:00,2026-06-27 17:19:00,119.66666666666667,HIGH,America/New_York,AD-10,SEA_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L100151,2026-07-28 17:07:00,2026-08-02 16:45:00,119.63333333333334,HIGH,America/New_York,AD-04,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L100954,2026-07-23 01:29:00,2026-07-28 00:43:00,119.23333333333333,HIGH,Europe/London,AD-03,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L101612,2026-07-30 08:14:00,2026-08-04 07:14:00,119.0,HIGH,Asia/Kolkata,AD-09,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L102537,2026-07-01 22:06:00,2026-07-06 20:57:00,118.85,HIGH,Europe/London,AD-07,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L101052,2026-07-17 11:16:00,2026-07-22 10:06:00,118.83333333333333,HIGH,America/New_York,AD-09,IST_SHIFT,4,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102484,2026-07-11 10:45:00,2026-07-16 09:35:00,118.83333333333333,HIGH,Europe/London,AD-10,SEA_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L102914,2026-06-20 09:52:00,2026-06-25 08:32:00,118.66666666666667,HIGH,America/New_York,AD-01,US_SHIFT,6,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103289,2026-06-24 01:50:00,2026-06-29 00:25:00,118.58333333333333,HIGH,Asia/Ho_Chi_Minh,AD-12,US_SHIFT,5,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102033,2026-06-22 14:25:00,2026-06-27 12:53:00,118.46666666666667,HIGH,America/New_York,AD-01,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L100210,2026-06-23 00:57:00,2026-06-27 23:15:00,118.3,HIGH,Asia/Ho_Chi_Minh,AD-12,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L104151,2026-07-15 21:26:00,2026-07-20 19:42:00,118.26666666666667,HIGH,Asia/Riyadh,AD-02,US_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100830,2026-06-30 12:18:00,2026-07-05 10:34:00,118.26666666666667,HIGH,Asia/Kolkata,AD-07,IST_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L103653,2026-06-29 14:34:00,2026-07-04 12:41:00,118.11666666666666,HIGH,Asia/Kolkata,AD-05,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L103588,2026-07-26 03:27:00,2026-07-31 01:23:00,117.93333333333334,HIGH,America/New_York,AD-05,IST_SHIFT,0,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104955,2026-07-20 16:12:00,2026-07-25 14:07:00,117.91666666666667,HIGH,Asia/Ho_Chi_Minh,AD-11,SEA_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101539,2026-07-03 06:34:00,2026-07-08 04:24:00,117.83333333333333,HIGH,America/New_York,AD-07,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L100587,2026-07-28 07:01:00,2026-08-02 04:43:00,117.7,HIGH,Australia/Sydney,AD-02,US_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103186,2026-06-06 13:31:00,2026-06-11 10:57:00,117.43333333333334,HIGH,Australia/Sydney,AD-12,US_SHIFT,5,N,N,N,Attempt to reschedule demo within 48h or escalate
L101964,2026-06-22 16:51:00,2026-06-27 14:12:00,117.35,HIGH,Asia/Ho_Chi_Minh,AD-07,IST_SHIFT,5,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100155,2026-06-02 22:02:00,2026-06-07 19:23:00,117.35,HIGH,America/New_York,AD-05,IST_SHIFT,4,Y,N,N,Attempt to reschedule demo within 48h or escalate
L103371,2026-06-01 19:07:00,2026-06-06 16:27:00,117.33333333333333,HIGH,Asia/Dubai,AD-04,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L101838,2026-07-22 22:35:00,2026-07-27 19:54:00,117.31666666666666,HIGH,America/New_York,AD-01,US_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L102426,2026-06-28 08:36:00,2026-07-03 05:51:00,117.25,HIGH,Asia/Riyadh,AD-01,US_SHIFT,3,Y,N,N,Attempt to reschedule demo within 48h or escalate
L100632,2026-06-07 19:11:00,2026-06-12 16:22:00,117.18333333333334,HIGH,Europe/London,AD-03,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103141,2026-06-03 02:55:00,2026-06-07 23:53:00,116.96666666666667,HIGH,Europe/London,AD-12,US_SHIFT,5,N,N,N,Attempt to reschedule demo within 48h or escalate
L104504,2026-06-07 22:28:00,2026-06-12 19:25:00,116.95,HIGH,America/New_York,AD-06,IST_SHIFT,4,Y,N,N,Attempt to reschedule demo within 48h or escalate
L100235,2026-06-01 20:21:00,2026-06-06 17:14:00,116.88333333333334,HIGH,Asia/Dubai,AD-06,IST_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L100821,2026-06-03 12:15:00,2026-06-08 09:05:00,116.83333333333333,HIGH,Asia/Riyadh,AD-02,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100260,2026-07-09 05:59:00,2026-07-14 02:47:00,116.8,HIGH,Australia/Sydney,AD-02,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104869,2026-06-09 18:10:00,2026-06-14 14:51:00,116.68333333333334,HIGH,Asia/Dubai,AD-01,US_SHIFT,0,N,N,N,Attempt to reschedule demo within 48h or escalate
L104138,2026-07-13 08:30:00,2026-07-18 05:05:00,116.58333333333333,HIGH,Asia/Kolkata,AD-10,SEA_SHIFT,0,N,N,N,Attempt to reschedule demo within 48h or escalate
L100776,2026-07-12 09:49:00,2026-07-17 06:23:00,116.56666666666666,HIGH,America/New_York,AD-04,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100706,2026-06-04 08:44:00,2026-06-09 05:06:00,116.36666666666666,HIGH,Asia/Kolkata,AD-12,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103029,2026-06-13 07:20:00,2026-06-18 03:34:00,116.23333333333333,HIGH,America/New_York,AD-06,IST_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L101063,2026-06-18 11:09:00,2026-06-23 07:20:00,116.18333333333334,HIGH,Europe/London,AD-01,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L103363,2026-07-22 20:33:00,2026-07-27 16:33:00,116.0,HIGH,Asia/Kolkata,AD-01,US_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102569,2026-07-13 09:27:00,2026-07-18 05:22:00,115.91666666666667,HIGH,Asia/Dubai,AD-12,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104578,2026-07-03 12:14:00,2026-07-08 08:00:00,115.76666666666667,HIGH,Asia/Ho_Chi_Minh,AD-06,IST_SHIFT,6,N,N,N,Attempt to reschedule demo within 48h or escalate
L101623,2026-06-23 15:19:00,2026-06-28 11:05:00,115.76666666666667,HIGH,Asia/Kolkata,AD-02,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L101310,2026-07-16 15:07:00,2026-07-21 10:47:00,115.66666666666667,HIGH,America/New_York,AD-02,US_SHIFT,4,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103339,2026-07-12 01:19:00,2026-07-16 20:55:00,115.6,HIGH,America/New_York,AD-09,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L102601,2026-07-19 14:36:00,2026-07-24 10:08:00,115.53333333333333,HIGH,Asia/Ho_Chi_Minh,AD-06,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L101644,2026-06-22 04:22:00,2026-06-26 23:33:00,115.18333333333334,HIGH,America/New_York,AD-10,SEA_SHIFT,5,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102776,2026-06-15 06:53:00,2026-06-20 01:59:00,115.1,HIGH,Asia/Dubai,AD-03,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L103579,2026-07-19 19:35:00,2026-07-24 14:41:00,115.1,HIGH,Europe/London,AD-09,IST_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100268,2026-07-12 15:03:00,2026-07-17 10:08:00,115.08333333333333,HIGH,America/New_York,AD-02,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L102529,2026-07-06 21:36:00,2026-07-11 16:25:00,114.81666666666666,HIGH,Asia/Dubai,AD-06,IST_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L103056,2026-06-06 17:54:00,2026-06-11 12:35:00,114.68333333333334,HIGH,Australia/Sydney,AD-02,US_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L100770,2026-06-05 17:17:00,2026-06-10 11:49:00,114.53333333333333,HIGH,Asia/Singapore,AD-10,SEA_SHIFT,3,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L100377,2026-06-02 20:58:00,2026-06-07 15:22:00,114.4,HIGH,Asia/Singapore,AD-07,IST_SHIFT,0,N,N,N,Attempt to reschedule demo within 48h or escalate
L100038,2026-07-09 06:08:00,2026-07-14 00:32:00,114.4,HIGH,Asia/Riyadh,AD-07,IST_SHIFT,4,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104326,2026-07-13 00:27:00,2026-07-17 18:46:00,114.31666666666666,HIGH,America/New_York,AD-01,US_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104038,2026-07-16 17:56:00,2026-07-21 12:02:00,114.1,HIGH,Asia/Dubai,AD-06,IST_SHIFT,0,N,N,N,Attempt to reschedule demo within 48h or escalate
L102989,2026-07-07 10:29:00,2026-07-12 04:34:00,114.08333333333333,HIGH,America/New_York,AD-02,US_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L103980,2026-06-09 21:16:00,2026-06-14 15:14:00,113.96666666666667,HIGH,Asia/Ho_Chi_Minh,AD-10,SEA_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101689,2026-07-18 11:49:00,2026-07-23 05:45:00,113.93333333333334,HIGH,Asia/Kolkata,AD-05,IST_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101731,2026-07-06 19:27:00,2026-07-11 13:21:00,113.9,HIGH,America/New_York,AD-05,IST_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102578,2026-07-21 13:20:00,2026-07-26 07:11:00,113.85,HIGH,Asia/Ho_Chi_Minh,AD-06,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L101005,2026-07-18 19:17:00,2026-07-23 13:07:00,113.83333333333333,HIGH,America/New_York,AD-03,US_SHIFT,4,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104379,2026-07-10 12:16:00,2026-07-15 05:50:00,113.56666666666666,HIGH,America/New_York,AD-02,US_SHIFT,4,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102231,2026-06-22 09:11:00,2026-06-27 02:39:00,113.46666666666667,HIGH,Asia/Kolkata,AD-09,IST_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100102,2026-07-11 02:04:00,2026-07-15 19:27:00,113.38333333333334,HIGH,America/New_York,AD-04,US_SHIFT,3,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L103664,2026-07-02 10:57:00,2026-07-07 04:10:00,113.21666666666667,HIGH,America/New_York,AD-05,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L101245,2026-06-17 11:14:00,2026-06-22 04:21:00,113.11666666666666,HIGH,America/New_York,AD-06,IST_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100536,2026-07-19 22:10:00,2026-07-24 15:14:00,113.06666666666666,HIGH,Asia/Singapore,AD-05,IST_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100857,2026-07-16 04:16:00,2026-07-20 21:20:00,113.06666666666666,HIGH,Asia/Riyadh,AD-08,IST_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104682,2026-07-28 20:55:00,2026-08-02 13:57:00,113.03333333333333,HIGH,Asia/Singapore,AD-04,US_SHIFT,6,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100170,2026-06-08 01:04:00,2026-06-12 17:58:00,112.9,HIGH,Europe/London,AD-01,US_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101732,2026-07-08 21:44:00,2026-07-13 14:31:00,112.78333333333333,HIGH,Asia/Kolkata,AD-06,IST_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L102747,2026-06-23 01:18:00,2026-06-27 18:02:00,112.73333333333333,HIGH,America/New_York,AD-01,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104267,2026-07-11 15:45:00,2026-07-16 08:18:00,112.55,HIGH,Asia/Ho_Chi_Minh,AD-03,US_SHIFT,0,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104627,2026-07-26 17:36:00,2026-07-31 10:07:00,112.51666666666667,HIGH,America/New_York,AD-10,SEA_SHIFT,2,Y,N,N,Attempt to reschedule demo within 48h or escalate
L100557,2026-06-15 01:25:00,2026-06-19 17:29:00,112.06666666666666,HIGH,America/New_York,AD-02,US_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L101582,2026-06-13 19:58:00,2026-06-18 11:39:00,111.68333333333334,HIGH,America/New_York,AD-08,IST_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100037,2026-07-23 06:34:00,2026-07-27 22:13:00,111.65,HIGH,Asia/Ho_Chi_Minh,AD-01,US_SHIFT,5,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102499,2026-07-06 19:45:00,2026-07-11 11:23:00,111.63333333333334,HIGH,America/New_York,AD-09,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L102035,2026-07-29 02:53:00,2026-08-02 18:28:00,111.58333333333333,HIGH,Asia/Kolkata,AD-03,US_SHIFT,0,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103069,2026-06-17 06:57:00,2026-06-21 22:32:00,111.58333333333333,HIGH,Asia/Singapore,AD-07,IST_SHIFT,4,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L104488,2026-06-11 05:18:00,2026-06-15 20:50:00,111.53333333333333,HIGH,America/New_York,AD-03,US_SHIFT,4,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L100823,2026-07-15 04:49:00,2026-07-19 20:11:00,111.36666666666666,HIGH,America/New_York,AD-02,US_SHIFT,5,N,N,N,Attempt to reschedule demo within 48h or escalate
L101166,2026-07-23 23:39:00,2026-07-28 14:56:00,111.28333333333333,HIGH,America/New_York,AD-04,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L103402,2026-06-11 10:38:00,2026-06-16 01:55:00,111.28333333333333,HIGH,America/New_York,AD-04,US_SHIFT,3,Y,N,N,Attempt to reschedule demo within 48h or escalate
L101868,2026-06-21 05:23:00,2026-06-25 20:35:00,111.2,HIGH,America/New_York,AD-05,IST_SHIFT,2,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L102384,2026-06-21 05:07:00,2026-06-25 20:18:00,111.18333333333334,HIGH,America/New_York,AD-05,IST_SHIFT,6,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101736,2026-07-19 23:16:00,2026-07-24 14:23:00,111.11666666666666,HIGH,Asia/Ho_Chi_Minh,AD-02,US_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L101616,2026-07-24 18:01:00,2026-07-29 09:02:00,111.01666666666667,HIGH,America/New_York,AD-10,SEA_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L103478,2026-07-05 21:29:00,2026-07-10 12:23:00,110.9,HIGH,Asia/Riyadh,AD-01,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L103623,2026-07-07 03:09:00,2026-07-11 18:02:00,110.88333333333334,HIGH,Asia/Ho_Chi_Minh,AD-07,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L101055,2026-06-17 12:31:00,2026-06-22 03:15:00,110.73333333333333,HIGH,Asia/Kolkata,AD-08,IST_SHIFT,1,Y,N,N,Attempt to reschedule demo within 48h or escalate
L104111,2026-06-17 14:00:00,2026-06-22 04:40:00,110.66666666666667,HIGH,America/New_York,AD-05,IST_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L101202,2026-06-10 21:46:00,2026-06-15 12:16:00,110.5,HIGH,America/New_York,AD-07,IST_SHIFT,0,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100630,2026-07-03 07:18:00,2026-07-07 21:38:00,110.33333333333333,HIGH,America/New_York,AD-02,US_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103836,2026-07-23 20:03:00,2026-07-28 10:21:00,110.3,HIGH,America/New_York,AD-04,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L102232,2026-07-26 12:35:00,2026-07-31 02:52:00,110.28333333333333,HIGH,Asia/Ho_Chi_Minh,AD-05,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L102357,2026-06-18 02:10:00,2026-06-22 16:22:00,110.2,HIGH,Asia/Ho_Chi_Minh,AD-03,US_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L102089,2026-06-06 16:54:00,2026-06-11 07:01:00,110.11666666666666,HIGH,America/New_York,AD-11,SEA_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L101295,2026-07-11 08:22:00,2026-07-15 22:18:00,109.93333333333334,HIGH,America/New_York,AD-03,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L102004,2026-06-23 21:41:00,2026-06-28 11:36:00,109.91666666666667,HIGH,Asia/Ho_Chi_Minh,AD-04,US_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100824,2026-06-05 05:50:00,2026-06-09 19:45:00,109.91666666666667,HIGH,Australia/Sydney,AD-03,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L103903,2026-07-14 07:13:00,2026-07-18 21:02:00,109.81666666666666,HIGH,America/New_York,AD-05,IST_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L100673,2026-06-26 03:03:00,2026-06-30 16:47:00,109.73333333333333,HIGH,Asia/Dubai,AD-06,IST_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L102120,2026-07-14 15:49:00,2026-07-19 05:32:00,109.71666666666667,HIGH,Asia/Riyadh,AD-07,IST_SHIFT,2,Y,N,N,Attempt to reschedule demo within 48h or escalate
L104720,2026-06-02 07:44:00,2026-06-06 21:23:00,109.65,HIGH,Asia/Kolkata,AD-03,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101675,2026-06-23 13:13:00,2026-06-28 02:52:00,109.65,HIGH,America/New_York,AD-12,US_SHIFT,5,N,N,N,Attempt to reschedule demo within 48h or escalate
L104850,2026-06-11 21:21:00,2026-06-16 10:54:00,109.55,HIGH,Asia/Ho_Chi_Minh,AD-08,IST_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102446,2026-07-30 04:15:00,2026-08-03 17:38:00,109.38333333333334,HIGH,Asia/Dubai,AD-01,US_SHIFT,0,N,N,N,Attempt to reschedule demo within 48h or escalate
L104577,2026-06-20 11:04:00,2026-06-25 00:27:00,109.38333333333334,HIGH,Asia/Ho_Chi_Minh,AD-03,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L104174,2026-07-28 16:49:00,2026-08-02 06:09:00,109.33333333333333,HIGH,America/New_York,AD-10,SEA_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104772,2026-06-27 08:17:00,2026-07-01 21:36:00,109.31666666666666,HIGH,Asia/Ho_Chi_Minh,AD-02,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L101830,2026-06-28 09:25:00,2026-07-02 22:35:00,109.16666666666667,HIGH,Asia/Kolkata,AD-08,IST_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102518,2026-07-04 14:52:00,2026-07-09 04:01:00,109.15,HIGH,Asia/Kolkata,AD-11,SEA_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L100663,2026-06-24 06:50:00,2026-06-28 19:51:00,109.01666666666667,HIGH,America/New_York,AD-05,IST_SHIFT,5,N,N,N,Attempt to reschedule demo within 48h or escalate
L104619,2026-07-16 12:00:00,2026-07-21 00:59:00,108.98333333333333,HIGH,Europe/London,AD-03,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L104650,2026-06-23 06:17:00,2026-06-27 19:13:00,108.93333333333334,HIGH,America/New_York,AD-05,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L103919,2026-06-07 16:52:00,2026-06-12 05:47:00,108.91666666666667,HIGH,America/New_York,AD-04,US_SHIFT,3,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L102904,2026-07-04 12:06:00,2026-07-09 00:57:00,108.85,HIGH,America/New_York,AD-03,US_SHIFT,2,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
